sample	species	date	latitude	longitude	elevation	datum	location	collectors	population	seed	notes	parsed_date	errors	meta_source	n	has_meta	fq	run	fname	read
J429e	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J429e_R1.fastq.gz	DP15-plate1-6.1	J429e	read1_uri
J429e	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J429e_R2.fastq.gz	DP15-plate1-6.1	J429e	read2_uri
J429e	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J429e_R1.fastq.gz	DP15-plate1-6.0	J429e	read1_uri
J429e	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J429e_R2.fastq.gz	DP15-plate1-6.0	J429e	read2_uri
J429e	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J429e_R1.fastq.gz	DP15-plate1-6.2	J429e	read1_uri
J429e	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J429e_R2.fastq.gz	DP15-plate1-6.2	J429e	read2_uri
J429f	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/2020_Borevitz_UWA_S4/J429f_il.fastq.gz	2020_Borevitz_UWA_S4	J429f	interleaved_uri
J429f	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J429f_R1.fastq.gz	DP15-plate1-6.1	J429f	read1_uri
J429f	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J429f_R2.fastq.gz	DP15-plate1-6.1	J429f	read2_uri
J429f	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J429f_R1.fastq.gz	DP15-plate1-6.0	J429f	read1_uri
J429f	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J429f_R2.fastq.gz	DP15-plate1-6.0	J429f	read2_uri
J429f	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J429f_R1.fastq.gz	DP15-plate1-6.2	J429f	read1_uri
J429f	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J429f_R2.fastq.gz	DP15-plate1-6.2	J429f	read2_uri
J429g	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J429g_R2.fastq.gz	DP15-plate1-6.1	J429g	read2_uri
J429g	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J429g_R1.fastq.gz	DP15-plate1-6.1	J429g	read1_uri
J429g	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J429g_R2.fastq.gz	DP15-plate1-6.0	J429g	read2_uri
J429g	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J429g_R1.fastq.gz	DP15-plate1-6.0	J429g	read1_uri
J429g	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J429g_R2.fastq.gz	DP15-plate1-6.2	J429g	read2_uri
J429g	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J429g_R1.fastq.gz	DP15-plate1-6.2	J429g	read1_uri
J429h	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J429h_R1.fastq.gz	DP15-plate1-6.1	J429h	read1_uri
J429h	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J429h_R2.fastq.gz	DP15-plate1-6.1	J429h	read2_uri
J429h	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J429h_R1.fastq.gz	DP15-plate1-6.0	J429h	read1_uri
J429h	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J429h_R2.fastq.gz	DP15-plate1-6.0	J429h	read2_uri
J429h	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J429h_R1.fastq.gz	DP15-plate1-6.2	J429h	read1_uri
J429h	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J429h_R2.fastq.gz	DP15-plate1-6.2	J429h	read2_uri
J429i	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J429i_R1.fastq.gz	DP15-plate1-6.1	J429i	read1_uri
J429i	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J429i_R2.fastq.gz	DP15-plate1-6.1	J429i	read2_uri
J429i	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J429i_R1.fastq.gz	DP15-plate1-6.0	J429i	read1_uri
J429i	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J429i_R2.fastq.gz	DP15-plate1-6.0	J429i	read2_uri
J429i	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J429i_R1.fastq.gz	DP15-plate1-6.2	J429i	read1_uri
J429i	Eucalyptus albens		-28.77243	151.21523	358	WGS84	Texas				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J429i_R2.fastq.gz	DP15-plate1-6.2	J429i	read2_uri
J430	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430_R1.fastq.gz	DP15-plate1-6.1	J430	read1_uri
J430	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430_R2.fastq.gz	DP15-plate1-6.1	J430	read2_uri
J430	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430_R1.fastq.gz	DP15-plate1-6.0	J430	read1_uri
J430	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430_R2.fastq.gz	DP15-plate1-6.0	J430	read2_uri
J430	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430_R1.fastq.gz	DP15-plate1-6.2	J430	read1_uri
J430	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430_R2.fastq.gz	DP15-plate1-6.2	J430	read2_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430a_R1.fastq.gz	DP15-plate1-6.1	J430a	read1_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430a-rep_R2.fastq.gz	DP15-plate1-6.1	J430a-rep	read2_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430a-rep_R1.fastq.gz	DP15-plate1-6.1	J430a-rep	read1_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430a_R2.fastq.gz	DP15-plate1-6.1	J430a	read2_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430a_R1.fastq.gz	DP15-plate1-6.0	J430a	read1_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430a-rep_R2.fastq.gz	DP15-plate1-6.0	J430a-rep	read2_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430a-rep_R1.fastq.gz	DP15-plate1-6.0	J430a-rep	read1_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430a_R2.fastq.gz	DP15-plate1-6.0	J430a	read2_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430a_R1.fastq.gz	DP15-plate1-6.2	J430a	read1_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430arep_R1.fastq.gz	DP15-plate1-6.2	J430arep	read1_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430arep_R2.fastq.gz	DP15-plate1-6.2	J430arep	read2_uri
J430a	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430a_R2.fastq.gz	DP15-plate1-6.2	J430a	read2_uri
J430b	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430b_R2.fastq.gz	DP15-plate1-6.1	J430b	read2_uri
J430b	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430b_R1.fastq.gz	DP15-plate1-6.1	J430b	read1_uri
J430b	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430b_R2.fastq.gz	DP15-plate1-6.0	J430b	read2_uri
J430b	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430b_R1.fastq.gz	DP15-plate1-6.0	J430b	read1_uri
J430b	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430b_R2.fastq.gz	DP15-plate1-6.2	J430b	read2_uri
J430b	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430b_R1.fastq.gz	DP15-plate1-6.2	J430b	read1_uri
J430c	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430c_R1.fastq.gz	DP15-plate1-6.1	J430c	read1_uri
J430c	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430c_R2.fastq.gz	DP15-plate1-6.1	J430c	read2_uri
J430c	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430c_R1.fastq.gz	DP15-plate1-6.0	J430c	read1_uri
J430c	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430c_R2.fastq.gz	DP15-plate1-6.0	J430c	read2_uri
J430c	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430c_R1.fastq.gz	DP15-plate1-6.2	J430c	read1_uri
J430c	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430c_R2.fastq.gz	DP15-plate1-6.2	J430c	read2_uri
J430d	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430d_R2.fastq.gz	DP15-plate1-6.1	J430d	read2_uri
J430d	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430d_R1.fastq.gz	DP15-plate1-6.1	J430d	read1_uri
J430d	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430d_R2.fastq.gz	DP15-plate1-6.0	J430d	read2_uri
J430d	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430d_R1.fastq.gz	DP15-plate1-6.0	J430d	read1_uri
J430d	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430d_R2.fastq.gz	DP15-plate1-6.2	J430d	read2_uri
J430d	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430d_R1.fastq.gz	DP15-plate1-6.2	J430d	read1_uri
J430e	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430e_R2.fastq.gz	DP15-plate1-6.1	J430e	read2_uri
J430e	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430e_R1.fastq.gz	DP15-plate1-6.1	J430e	read1_uri
J430e	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430e_R2.fastq.gz	DP15-plate1-6.0	J430e	read2_uri
J430e	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430e_R1.fastq.gz	DP15-plate1-6.0	J430e	read1_uri
J430e	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430e_R2.fastq.gz	DP15-plate1-6.2	J430e	read2_uri
J430e	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430e_R1.fastq.gz	DP15-plate1-6.2	J430e	read1_uri
J430f	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430f_R2.fastq.gz	DP15-plate1-6.1	J430f	read2_uri
J430f	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430f_R1.fastq.gz	DP15-plate1-6.1	J430f	read1_uri
J430f	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430f_R2.fastq.gz	DP15-plate1-6.0	J430f	read2_uri
J430f	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430f_R1.fastq.gz	DP15-plate1-6.0	J430f	read1_uri
J430f	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430f_R2.fastq.gz	DP15-plate1-6.2	J430f	read2_uri
J430f	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430f_R1.fastq.gz	DP15-plate1-6.2	J430f	read1_uri
J430g	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430g_R1.fastq.gz	DP15-plate1-6.1	J430g	read1_uri
J430g	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430g_R2.fastq.gz	DP15-plate1-6.1	J430g	read2_uri
J430g	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430g_R1.fastq.gz	DP15-plate1-6.0	J430g	read1_uri
J430g	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430g_R2.fastq.gz	DP15-plate1-6.0	J430g	read2_uri
J430g	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430g_R1.fastq.gz	DP15-plate1-6.2	J430g	read1_uri
J430g	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430g_R2.fastq.gz	DP15-plate1-6.2	J430g	read2_uri
J430h	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430h_R1.fastq.gz	DP15-plate1-6.1	J430h	read1_uri
J430h	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430h_R2.fastq.gz	DP15-plate1-6.1	J430h	read2_uri
J430h	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430h_R1.fastq.gz	DP15-plate1-6.0	J430h	read1_uri
J430h	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430h_R2.fastq.gz	DP15-plate1-6.0	J430h	read2_uri
J430h	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430h_R1.fastq.gz	DP15-plate1-6.2	J430h	read1_uri
J430h	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430h_R2.fastq.gz	DP15-plate1-6.2	J430h	read2_uri
J430i	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430i_R2.fastq.gz	DP15-plate1-6.1	J430i	read2_uri
J430i	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J430i_R1.fastq.gz	DP15-plate1-6.1	J430i	read1_uri
J430i	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430i_R2.fastq.gz	DP15-plate1-6.0	J430i	read2_uri
J430i	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J430i_R1.fastq.gz	DP15-plate1-6.0	J430i	read1_uri
J430i	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430i_R2.fastq.gz	DP15-plate1-6.2	J430i	read2_uri
J430i	Eucalyptus sideroxylon		-28.56925	151.07571	290	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J430i_R1.fastq.gz	DP15-plate1-6.2	J430i	read1_uri
J431	Eucalyptus crebra		-28.56955	151.07539	292	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/2020_Borevitz_UWA_S4/J431_il.fastq.gz	2020_Borevitz_UWA_S4	J431	interleaved_uri
J431	Eucalyptus crebra		-28.56955	151.07539	292	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J431_R1.fastq.gz	DP15-plate1-6.1	J431	read1_uri
J431	Eucalyptus crebra		-28.56955	151.07539	292	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J431_R2.fastq.gz	DP15-plate1-6.1	J431	read2_uri
J431	Eucalyptus crebra		-28.56955	151.07539	292	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate2/J431_R1.fastq.gz	DP15-plate2	J431	read1_uri
J431	Eucalyptus crebra		-28.56955	151.07539	292	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate2/J431_R2.fastq.gz	DP15-plate2	J431	read2_uri
J431	Eucalyptus crebra		-28.56955	151.07539	292	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J431_R1.fastq.gz	DP15-plate1-6.0	J431	read1_uri
J431	Eucalyptus crebra		-28.56955	151.07539	292	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.0/J431_R2.fastq.gz	DP15-plate1-6.0	J431	read2_uri
J431	Eucalyptus crebra		-28.56955	151.07539	292	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J431_R1.fastq.gz	DP15-plate1-6.2	J431	read1_uri
J431	Eucalyptus crebra		-28.56955	151.07539	292	WGS84	Inglewood				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.2/J431_R2.fastq.gz	DP15-plate1-6.2	J431	read2_uri
J432	Eucalyptus fibrosa		-28.18033	151.66934	558	WGS84	Glendon				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/2020_Borevitz_UWA_S4/J432_il.fastq.gz	2020_Borevitz_UWA_S4	J432	interleaved_uri
J432	Eucalyptus fibrosa		-28.18033	151.66934	558	WGS84	Glendon				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J432_R2.fastq.gz	DP15-plate1-6.1	J432	read2_uri
J432	Eucalyptus fibrosa		-28.18033	151.66934	558	WGS84	Glendon				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate1-6.1/J432_R1.fastq.gz	DP15-plate1-6.1	J432	read1_uri
J432	Eucalyptus fibrosa		-28.18033	151.66934	558	WGS84	Glendon				elevation computed from api.geonames.org/astergdem			dp15	1	TRUE	rawdata/reads/DP15-plate2/J432_R2.fastq.gz	DP15-plate2	J432	read2_uri
