run	library	sample	include	project	date
DP15-plate1-6.2	J388h	J388h	Y	DP15	
DP15-plate1-6.2	J388i	J388i	Y	DP15	
DP15-plate1-6.2	J389	J389	Y	DP15	
DP15-plate1-6.2	J390	J390	Y	DP15	
DP15-plate1-6.2	J390a	J390a	Y	DP15	
DP15-plate1-6.2	J390arep	J390a	Y	DP15	
DP15-plate1-6.2	J390b	J390b	Y	DP15	
DP15-plate1-6.2	J392	J392	Y	DP15	
DP15-plate1-6.2	J393	J393	Y	DP15	
DP15-plate1-6.2	J393a	J393a	Y	DP15	
DP15-plate1-6.2	J393b	J393b	Y	DP15	
DP15-plate1-6.2	J393c	J393c	Y	DP15	
DP15-plate1-6.2	J393d	J393d	Y	DP15	
DP15-plate1-6.2	J393e	J393e	Y	DP15	
DP15-plate1-6.2	J393f	J393f	Y	DP15	
DP15-plate1-6.2	J393g	J393g	Y	DP15	
DP15-plate1-6.2	J393h	J393h	Y	DP15	
DP15-plate1-6.2	J393i	J393i	Y	DP15	
DP15-plate1-6.2	J394	J394	Y	DP15	
DP15-plate1-6.2	J394a	J394a	Y	DP15	
DP15-plate1-6.2	J394b	J394b	Y	DP15	
DP15-plate1-6.2	J394c	J394c	Y	DP15	
DP15-plate1-6.2	J394d	J394d	Y	DP15	
DP15-plate1-6.2	J394e	J394e	Y	DP15	
DP15-plate1-6.2	J394f	J394f	Y	DP15	
DP15-plate1-6.2	J394g	J394g	Y	DP15	
DP15-plate1-6.2	J395	J395	Y	DP15	
DP15-plate1-6.2	J395A	J395a	Y	DP15	
DP15-plate1-6.2	J395B	J395b	Y	DP15	
DP15-plate1-6.2	J395C	J395c	Y	DP15	
DP15-plate1-6.2	J395D	J395d	Y	DP15	
DP15-plate1-6.2	J395E	J395e	Y	DP15	
DP15-plate1-6.2	J395H	J395h	Y	DP15	
DP15-plate1-6.2	J397	J397	Y	DP15	
DP15-plate1-6.2	J398	J398	Y	DP15	
DP15-plate1-6.2	J399	J399	Y	DP15	
DP15-plate1-6.2	J400	J400	Y	DP15	
DP15-plate1-6.2	J401	J401	Y	DP15	
DP15-plate1-6.2	J401a	J401a	Y	DP15	
DP15-plate1-6.2	J401b	J401b	Y	DP15	
DP15-plate1-6.2	J401c	J401c	Y	DP15	
DP15-plate1-6.2	J401d	J401d	Y	DP15	
DP15-plate1-6.2	J401e	J401e	Y	DP15	
DP15-plate1-6.2	J401f	J401f	Y	DP15	
DP15-plate1-6.2	J401g	J401g	Y	DP15	
DP15-plate1-6.2	J401h	J401h	Y	DP15	
DP15-plate1-6.2	J402	J402	Y	DP15	
DP15-plate1-6.2	J403	J403	Y	DP15	
DP15-plate1-6.2	J404	J404	Y	DP15	
DP15-plate1-6.2	J405	J405	Y	DP15	
DP15-plate1-6.2	J405a	J405a	Y	DP15	
DP15-plate1-6.2	J405b	J405b	Y	DP15	
DP15-plate1-6.2	J405c	J405c	Y	DP15	
DP15-plate1-6.2	J405d	J405d	Y	DP15	
DP15-plate1-6.2	J405e	J405e	Y	DP15	
DP15-plate1-6.2	J405f	J405f	Y	DP15	
DP15-plate1-6.2	J405g	J405g	Y	DP15	
DP15-plate1-6.2	J405h	J405h	Y	DP15	
DP15-plate1-6.2	J405i	J405i	Y	DP15	
DP15-plate1-6.2	J406	J406	Y	DP15	
DP15-plate1-6.2	J406a	J406a	Y	DP15	
DP15-plate1-6.2	J406b	J406b	Y	DP15	
DP15-plate1-6.2	J406c	J406c	Y	DP15	
DP15-plate1-6.2	J406d	J406d	Y	DP15	
DP15-plate1-6.2	J406e	J406e	Y	DP15	
DP15-plate1-6.2	J406f	J406f	Y	DP15	
DP15-plate1-6.2	J406g	J406g	Y	DP15	
DP15-plate1-6.2	J406h	J406h	Y	DP15	
DP15-plate1-6.2	J406i	J406i	Y	DP15	
DP15-plate1-6.2	J407	J407	Y	DP15	
DP15-plate1-6.2	J408	J408	Y	DP15	
DP15-plate1-6.2	J411	J411	Y	DP15	
DP15-plate1-6.2	J412	J412	Y	DP15	
DP15-plate1-6.2	J413	J413	Y	DP15	
DP15-plate1-6.2	J413a	J413a	Y	DP15	
DP15-plate1-6.2	J413c	J413c	Y	DP15	
DP15-plate1-6.2	J413f	J413f	Y	DP15	
DP15-plate1-6.2	J414	J414	Y	DP15	
DP15-plate1-6.2	J414a	J414a	Y	DP15	
DP15-plate1-6.2	J414b	J414b	Y	DP15	
DP15-plate1-6.2	J414c	J414c	Y	DP15	
DP15-plate1-6.2	J416	J416	Y	DP15	
DP15-plate1-6.2	J416a	J416a	Y	DP15	
DP15-plate1-6.2	J416b	J416b	Y	DP15	
DP15-plate1-6.2	J416c	J416c	Y	DP15	
DP15-plate1-6.2	J416d	J416d	Y	DP15	
DP15-plate1-6.2	J416e	J416e	Y	DP15	
DP15-plate1-6.2	J416f	J416f	Y	DP15	
DP15-plate1-6.2	J416g	J416g	Y	DP15	
DP15-plate1-6.2	J416h	J416h	Y	DP15	
DP15-plate1-6.2	J416i	J416i	Y	DP15	
DP15-plate1-6.2	J417	J417	Y	DP15	
DP15-plate1-6.2	J418	J418	Y	DP15	
DP15-plate1-6.2	J418a	J418a	Y	DP15	
DP15-plate1-6.2	J418b	J418b	Y	DP15	
DP15-plate1-6.2	J418c	J418c	Y	DP15	
DP15-plate1-6.2	J418e	J418e	Y	DP15	
DP15-plate1-6.2	J418g	J418g	Y	DP15	
DP15-plate1-6.2	J418h	J418h	Y	DP15	
DP15-plate1-6.2	J418i	J418i	Y	DP15	
DP15-plate1-6.2	J419	J419	Y	DP15	
DP15-plate1-6.2	J419a	J419a	Y	DP15	
DP15-plate1-6.2	J419b	J419b	Y	DP15	
DP15-plate1-6.2	J419c	J419c	Y	DP15	
DP15-plate1-6.2	J419d	J419d	Y	DP15	
DP15-plate1-6.2	J419e	J419e	Y	DP15	
DP15-plate1-6.2	J419f	J419f	Y	DP15	
DP15-plate1-6.2	J419g	J419g	Y	DP15	
DP15-plate1-6.2	J419h	J419h	Y	DP15	
DP15-plate1-6.2	J419i	J419i	Y	DP15	
DP15-plate1-6.2	J420	J420	Y	DP15	
DP15-plate1-6.2	J421	J421	Y	DP15	
DP15-plate1-6.2	J421b	J421b	Y	DP15	
DP15-plate1-6.2	J422	J422	Y	DP15	
DP15-plate1-6.2	J422a	J422a	Y	DP15	
DP15-plate1-6.2	J422c	J422c	Y	DP15	
DP15-plate1-6.2	J422e	J422e	Y	DP15	
DP15-plate1-6.2	J422erep	J422e	Y	DP15	
DP15-plate1-6.2	J422f	J422f	Y	DP15	
DP15-plate1-6.2	J422g	J422g	Y	DP15	
DP15-plate1-6.2	J423	J423	Y	DP15	
DP15-plate1-6.2	J424	J424	Y	DP15	
DP15-plate1-6.2	J424a	J424a	Y	DP15	
DP15-plate1-6.2	J424b	J424b	Y	DP15	
DP15-plate1-6.2	J424c	J424c	Y	DP15	
DP15-plate1-6.2	J424d	J424d	Y	DP15	
DP15-plate1-6.2	J424e	J424e	Y	DP15	
DP15-plate1-6.2	J424f	J424f	Y	DP15	
DP15-plate1-6.2	J424g	J424g	Y	DP15	
DP15-plate1-6.2	J425	J425	Y	DP15	
DP15-plate1-6.2	J425a	J425a	Y	DP15	
DP15-plate1-6.2	J425b	J425b	Y	DP15	
DP15-plate1-6.2	J425c	J425c	Y	DP15	
DP15-plate1-6.2	J425d	J425d	Y	DP15	
DP15-plate1-6.2	J425e	J425e	Y	DP15	
DP15-plate1-6.2	J425f	J425f	Y	DP15	
DP15-plate1-6.2	J425g	J425g	Y	DP15	
DP15-plate1-6.2	J425h	J425h	Y	DP15	
DP15-plate1-6.2	J425i	J425i	Y	DP15	
DP15-plate1-6.2	J426	J426	Y	DP15	
DP15-plate1-6.2	J426a	J426a	Y	DP15	
DP15-plate1-6.2	J426b	J426b	Y	DP15	
DP15-plate1-6.2	J426c	J426c	Y	DP15	
DP15-plate1-6.2	J426d	J426d	Y	DP15	
DP15-plate1-6.2	J426f	J426f	Y	DP15	
DP15-plate1-6.2	J426g	J426g	Y	DP15	
DP15-plate1-6.2	J426h	J426h	Y	DP15	
DP15-plate1-6.2	J426i	J426i	Y	DP15	
DP15-plate1-6.2	J427	J427	Y	DP15	
DP15-plate1-6.2	J427a	J427a	Y	DP15	
DP15-plate1-6.2	J428	J428	Y	DP15	
DP15-plate1-6.2	J428a	J428a	Y	DP15	
DP15-plate1-6.2	J428b	J428b	Y	DP15	
DP15-plate1-6.2	J428c	J428c	Y	DP15	
DP15-plate1-6.2	J428d	J428d	Y	DP15	
DP15-plate1-6.2	J428e	J428e	Y	DP15	
DP15-plate1-6.2	J428f	J428f	Y	DP15	
DP15-plate1-6.2	J428g	J428g	Y	DP15	
DP15-plate1-6.2	J428h	J428h	Y	DP15	
DP15-plate1-6.2	J428i	J428i	Y	DP15	
DP15-plate1-6.2	J429	J429	Y	DP15	
DP15-plate1-6.2	J429a	J429a	Y	DP15	
DP15-plate1-6.2	J429b	J429b	Y	DP15	
DP15-plate1-6.2	J429c	J429c	Y	DP15	
DP15-plate1-6.2	J429d	J429d	Y	DP15	
DP15-plate1-6.2	J429e	J429e	Y	DP15	
DP15-plate1-6.2	J429f	J429f	Y	DP15	
DP15-plate1-6.2	J429g	J429g	Y	DP15	
DP15-plate1-6.2	J429h	J429h	Y	DP15	
DP15-plate1-6.2	J429i	J429i	Y	DP15	
DP15-plate1-6.2	J430	J430	Y	DP15	
DP15-plate1-6.2	J430a	J430a	Y	DP15	
DP15-plate1-6.2	J430arep	J430a	Y	DP15	
DP15-plate1-6.2	J430b	J430b	Y	DP15	
DP15-plate1-6.2	J430c	J430c	Y	DP15	
DP15-plate1-6.2	J430d	J430d	Y	DP15	
DP15-plate1-6.2	J430e	J430e	Y	DP15	
DP15-plate1-6.2	J430f	J430f	Y	DP15	
DP15-plate1-6.2	J430g	J430g	Y	DP15	
DP15-plate1-6.2	J430h	J430h	Y	DP15	
DP15-plate1-6.2	J430i	J430i	Y	DP15	
DP15-plate1-6.2	J431	J431	Y	DP15	
DP15-plate1-6.2	J432	J432	Y	DP15	
DP15-plate1-6.2	J433	J433	Y	DP15	
DP15-plate1-6.2	J433a	J433a	Y	DP15	
DP15-plate1-6.2	J433b	J433b	Y	DP15	
DP15-plate1-6.2	J433c	J433c	Y	DP15	
DP15-plate1-6.2	J433d	J433d	Y	DP15	
DP15-plate1-6.2	J433e	J433e	Y	DP15	
DP15-plate1-6.2	J433f	J433f	Y	DP15	
DP15-plate1-6.2	J433g	J433g	Y	DP15	
DP15-plate1-6.2	J433h	J433h	Y	DP15	
DP15-plate1-6.2	J434	J434	Y	DP15	
DP15-plate1-6.2	J434a	J434a	Y	DP15	
DP15-plate1-6.2	J434b	J434b	Y	DP15	
DP15-plate1-6.2	J435	J435	Y	DP15	
DP15-plate1-6.2	J435a	J435a	Y	DP15	
DP15-plate1-6.2	J435b	J435b	Y	DP15	
DP15-plate1-6.2	J435c	J435c	Y	DP15	
DP15-plate1-6.2	J435d	J435d	Y	DP15	
DP15-plate1-6.2	J435e	J435e	Y	DP15	
DP15-plate1-6.2	J435f	J435f	Y	DP15	
DP15-plate1-6.2	J435g	J435g	Y	DP15	
DP15-plate1-6.2	J435h	J435h	Y	DP15	
DP15-plate1-6.2	J435i	J435i	Y	DP15	
DP15-plate1-6.2	J436	J436	Y	DP15	
DP15-plate1-6.2	J436a	J436a	Y	DP15	
DP15-plate1-6.2	J436b	J436b	Y	DP15	
DP15-plate1-6.2	J436c	J436c	Y	DP15	
DP15-plate1-6.2	J436crep	J436c	Y	DP15	
DP15-plate1-6.2	J436d	J436d	Y	DP15	
DP15-plate1-6.2	J436e	J436e	Y	DP15	
DP15-plate1-6.2	J436f	J436f	Y	DP15	
DP15-plate1-6.2	J436g	J436g	Y	DP15	
DP15-plate1-6.2	J436h	J436h	Y	DP15	
DP15-plate1-6.2	J436i	J436i	Y	DP15	
DP15-plate1-6.2	J437	J437	Y	DP15	
DP15-plate1-6.2	J438	J438	Y	DP15	
DP15-plate1-6.2	M1c	MelMosaic	Y	DP15	
DP15-plate1-6.2	M2a	MelMosaic	Y	DP15	
DP15-plate1-6.2	M2b	MelMosaic	Y	DP15	
DP15-plate1-6.2	NAL05	NAL05	Y	DP15	
DP15-plate1-6.2	NBJ30	NBJ30	Y	DP15	
DP15-plate1-6.2	NCD30	NCD30	Y	DP15	
DP15-plate1-6.2	NCR13	NCR13	Y	DP15	
DP15-plate1-6.2	NDU10	NDU10	Y	DP15	
DP15-plate1-6.2	NE10467	NE10467	Y	DP15	
DP15-plate1-6.2	NE25923	NE25923	Y	DP15	
DP15-plate1-6.2	NE25953	NE25953	Y	DP15	
DP15-plate1-6.2	NE35955	NE35955	Y	DP15	
DP15-plate1-6.2	NE35959	NE35959	Y	DP15	
DP15-plate1-6.2	NE36811	NE36811	Y	DP15	
DP15-plate1-6.2	NE37169	NE37169	Y	DP15	
DP15-plate1-6.2	NE37647	NE37647	Y	DP15	
DP15-plate1-6.2	NE4583	NE4583	Y	DP15	
DP15-plate1-6.2	NE67754	NE67754	Y	DP15	
DP15-plate1-6.2	NE90535	NE90535	Y	DP15	
DP15-plate1-6.2	RA1006	RA1006	Y	DP15	
DP15-plate1-6.2	RA1007	RA1007	Y	DP15	
DP15-plate1-6.2	TLC715	TLC715	Y	DP15	
DP15-plate1-6.2	TLC720	TLC720	Y	DP15	
DP15-plate1-6.2	TLC725	TLC725	Y	DP15	
DP15-plate1-6.2	TLC726	TLC726	Y	DP15	
DP15-plate1-6.2	TLC775	TLC775	Y	DP15	
DP15-plate1-6.2	VMA18	VMA18	Y	DP15	
DP15-plate1-6.2	VWG14	VWG14	Y	DP15	
DP15-plate1.1	FDK10-NextRAD	FDK10	Y	DP15	
DP15-plate1.1	FDK10-WGS	FDK10	Y	DP15	
DP15-plate1.1	J294-NextRAD	J294	Y	DP15	
DP15-plate1.1	J294-WGS	J294	Y	DP15	
DP15-plate1.1	J296-NextRAD	J296	Y	DP15	
DP15-plate1.1	J296-WGS	J296	Y	DP15	
DP15-plate1.1	J298-NextRAD	J298	Y	DP15	
DP15-plate1.1	J298-WGS	J298	Y	DP15	
DP15-plate1.1	J301-NextRAD	J301	Y	DP15	
DP15-plate1.1	J301-WGS	J301	Y	DP15	
DP15-plate1.1	J303-NextRAD	J303	Y	DP15	
DP15-plate1.1	J303-WGS	J303	Y	DP15	
DP15-plate1.1	J307-NextRAD	J307	Y	DP15	
DP15-plate1.1	J307-WGS	J307	Y	DP15	
DP15-plate1.1	J310-NextRAD	J310	Y	DP15	
DP15-plate1.1	J310-WGS	J310	Y	DP15	
DP15-plate1.1	J311-NextRAD	J311	Y	DP15	
DP15-plate1.1	J311-WGS	J311	Y	DP15	
DP15-plate1.1	J315-NextRAD	J315	Y	DP15	
DP15-plate1.1	J315-WGS	J315	Y	DP15	
DP15-plate1.1	J316-NextRAD	J316	Y	DP15	
DP15-plate1.1	J316-WGS	J316	Y	DP15	
DP15-plate1.1	J317-NextRAD	J317	Y	DP15	
DP15-plate1.1	J317-WGS	J317	Y	DP15	
DP15-plate1.1	J318-NextRAD	J318	Y	DP15	
DP15-plate1.1	J318-WGS	J318	Y	DP15	
DP15-plate1.1	J319-NextRAD	J319	Y	DP15	
DP15-plate1.1	J319-WGS	J319	Y	DP15	
DP15-plate1.1	J320-NextRAD	J320	Y	DP15	
DP15-plate1.1	J320-WGS	J320	Y	DP15	
DP15-plate1.1	J321g-NextRAD	J321g	Y	DP15	
DP15-plate1.1	J321g-WGS	J321g	Y	DP15	
DP15-plate1.1	J322-NextRAD	J322	Y	DP15	
DP15-plate1.1	J322-WGS	J322	Y	DP15	
DP15-plate1.1	J324-NextRAD	J324	Y	DP15	
DP15-plate1.1	J324-WGS	J324	Y	DP15	
DP15-plate1.1	J326-NextRAD	J326	Y	DP15	
DP15-plate1.1	J326-WGS	J326	Y	DP15	
DP15-plate1.1	J327-NextRAD	J327	Y	DP15	
DP15-plate1.1	J327-WGS	J327	Y	DP15	
DP15-plate1.1	J328-NextRAD	J328	Y	DP15	
DP15-plate1.1	J328-WGS	J328	Y	DP15	
DP15-plate1.1	J329-NextRAD	J329	Y	DP15	
DP15-plate1.1	J329-WGS	J329	Y	DP15	
DP15-plate1.1	J330-NextRAD	J330	Y	DP15	
DP15-plate1.1	J330-WGS	J330	Y	DP15	
DP15-plate1.1	J331-NextRAD	J331	Y	DP15	
DP15-plate1.1	J331-WGS	J331	Y	DP15	
DP15-plate1.1	J333-NextRAD	J333	Y	DP15	
DP15-plate1.1	J333-plus-NextRAD	J333	Y	DP15	
DP15-plate1.1	J333-plus-WGS	J333	Y	DP15	
DP15-plate1.1	J333-WGS	J333	Y	DP15	
DP15-plate1.1	J334-NextRAD	J334	Y	DP15	
DP15-plate1.1	J334-WGS	J334	Y	DP15	
DP15-plate1.1	J335-NextRAD	J335	Y	DP15	
DP15-plate1.1	J335-WGS	J335	Y	DP15	
DP15-plate1.1	J338-NextRAD	J338	Y	DP15	
DP15-plate1.1	J338-WGS	J338	Y	DP15	
DP15-plate1.1	J339-NextRAD	J339	Y	DP15	
DP15-plate1.1	J339-WGS	J339	Y	DP15	
DP15-plate1.1	J340-NextRAD	J340	Y	DP15	
DP15-plate1.1	J340-WGS	J340	Y	DP15	
DP15-plate1.1	J341-NextRAD	J341	Y	DP15	
DP15-plate1.1	J341-WGS	J341	Y	DP15	
DP15-plate1.1	J342-NextRAD	J342	Y	DP15	
DP15-plate1.1	J342-WGS	J342	Y	DP15	
DP15-plate1.1	J343-NextRAD	J343	Y	DP15	
DP15-plate1.1	J343-WGS	J343	Y	DP15	
DP15-plate1.1	J344-NextRAD	J344	Y	DP15	
DP15-plate1.1	J344-WGS	J344	Y	DP15	
DP15-plate1.1	J345-NextRAD	J345	Y	DP15	
DP15-plate1.1	J345-plus-NextRAD	J345	Y	DP15	
DP15-plate1.1	J345-plus-WGS	J345	Y	DP15	
DP15-plate1.1	J345-WGS	J345	Y	DP15	
DP15-plate1.1	J346-NextRAD	J346	Y	DP15	
DP15-plate1.1	J346-WGS	J346	Y	DP15	
DP15-plate1.1	J347-NextRAD	J347	Y	DP15	
DP15-plate1.1	J347-WGS	J347	Y	DP15	
DP15-plate1.1	J348-NextRAD	J348	Y	DP15	
DP15-plate1.1	J348-WGS	J348	Y	DP15	
DP15-plate1.1	J349-NextRAD	J349	Y	DP15	
DP15-plate1.1	J349-WGS	J349	Y	DP15	
DP15-plate1.1	J350-NextRAD	J350	Y	DP15	
DP15-plate1.1	J350-WGS	J350	Y	DP15	
DP15-plate1.1	J351-NextRAD	J351	Y	DP15	
DP15-plate1.1	J351-plus-NextRAD	J351	Y	DP15	
DP15-plate1.1	J351-plus-WGS	J351	Y	DP15	
DP15-plate1.1	J351-WGS	J351	Y	DP15	
DP15-plate1.1	J352-NextRAD	J352	Y	DP15	
DP15-plate1.1	J352-WGS	J352	Y	DP15	
DP15-plate1.1	J353-NextRAD	J353	Y	DP15	
DP15-plate1.1	J353-WGS	J353	Y	DP15	
DP15-plate1.1	J354-NextRAD	J354	Y	DP15	
DP15-plate1.1	J354-WGS	J354	Y	DP15	
DP15-plate1.1	J355-NextRAD	J355	Y	DP15	
DP15-plate1.1	J355-WGS	J355	Y	DP15	
DP15-plate1.1	J355b-NextRAD	J355b	Y	DP15	
DP15-plate1.1	J355b-WGS	J355b	Y	DP15	
DP15-plate1.1	J357-NextRAD	J357	Y	DP15	
DP15-plate1.1	J357-WGS	J357	Y	DP15	
DP15-plate1.1	J358-NextRAD	J358	Y	DP15	
DP15-plate1.1	J358-WGS	J358	Y	DP15	
DP15-plate1.1	J359-NextRAD	J359	Y	DP15	
DP15-plate1.1	J359-WGS	J359	Y	DP15	
DP15-plate1.1	J360-NextRAD	J360	Y	DP15	
DP15-plate1.1	J360-WGS	J360	Y	DP15	
DP15-plate1.1	J361-NextRAD	J361	Y	DP15	
DP15-plate1.1	J361-WGS	J361	Y	DP15	
DP15-plate1.1	J362-young-NextRAD	J362	Y	DP15	
DP15-plate1.1	J362-young-WGS	J362	Y	DP15	
DP15-plate1.1	J363-NextRAD	J363	Y	DP15	
DP15-plate1.1	J363-plus-NextRAD	J363	Y	DP15	
DP15-plate1.1	J363-plus-WGS	J363	Y	DP15	
DP15-plate1.1	J363-WGS	J363	Y	DP15	
DP15-plate1.1	J364-NextRAD	J364	Y	DP15	
DP15-plate1.1	J364-WGS	J364	Y	DP15	
DP15-plate1.1	J365-NextRAD	J365	Y	DP15	
DP15-plate1.1	J365-WGS	J365	Y	DP15	
DP15-plate1.1	J366-NextRAD	J366	Y	DP15	
DP15-plate1.1	J366-plus-NextRAD	J366	Y	DP15	
DP15-plate1.1	J366-plus-WGS	J366	Y	DP15	
DP15-plate1.1	J366-WGS	J366	Y	DP15	
DP15-plate1.1	J367-NextRAD	J367	Y	DP15	
DP15-plate1.1	J367-WGS	J367	Y	DP15	
DP15-plate1.1	J367i-NextRAD	J367i	Y	DP15	
DP15-plate1.1	J367i-WGS	J367i	Y	DP15	
DP15-plate1.1	J368-NextRAD	J368	Y	DP15	
DP15-plate1.1	J368-WGS	J368	Y	DP15	
DP15-plate1.1	J369-NextRAD	J369	Y	DP15	
DP15-plate1.1	J369-WGS	J369	Y	DP15	
DP15-plate1.1	J370-NextRAD	J370	Y	DP15	
DP15-plate1.1	J370-WGS	J370	Y	DP15	
DP15-plate1.1	J371-NextRAD	J371	Y	DP15	
DP15-plate1.1	J371-WGS	J371	Y	DP15	
DP15-plate1.1	J372-NextRAD	J372	Y	DP15	
DP15-plate1.1	J372-WGS	J372	Y	DP15	
DP15-plate1.1	J373-NextRAD	J373	Y	DP15	
DP15-plate1.1	J373-WGS	J373	Y	DP15	
DP15-plate1.1	J374-NextRAD	J374	Y	DP15	
DP15-plate1.1	J374-WGS	J374	Y	DP15	
DP15-plate1.1	J375-NextRAD	J375	Y	DP15	
DP15-plate1.1	J375-WGS	J375	Y	DP15	
DP15-plate1.1	J376-NextRAD	J376	Y	DP15	
DP15-plate1.1	J376-WGS	J376	Y	DP15	
DP15-plate1.1	J379-NextRAD	J379	Y	DP15	
DP15-plate1.1	J379-WGS	J379	Y	DP15	
DP15-plate1.1	J381-NextRAD	J381	Y	DP15	
DP15-plate1.1	J381-WGS	J381	Y	DP15	
DP15-plate1.1	J383-NextRAD	J383	Y	DP15	
DP15-plate1.1	J383-WGS	J383	Y	DP15	
DP15-plate1.1	J385-NextRAD	J385	Y	DP15	
DP15-plate1.1	J385-WGS	J385	Y	DP15	
DP15-plate1.1	J387-NextRAD	J387	Y	DP15	
DP15-plate1.1	J387-WGS	J387	Y	DP15	
DP15-plate1.1	J389-NextRAD	J389	Y	DP15	
DP15-plate1.1	J389-WGS	J389	Y	DP15	
DP15-plate1.1	J393-NextRAD	J393	Y	DP15	
DP15-plate1.1	J393-WGS	J393	Y	DP15	
DP15-plate1.1	J395-NextRAD	J395	Y	DP15	
DP15-plate1.1	J395-WGS	J395	Y	DP15	
DP15-plate1.1	J398-NextRAD	J398	Y	DP15	
DP15-plate1.1	J398-WGS	J398	Y	DP15	
DP15-plate1.1	NAL05-NextRAD	NAL05	Y	DP15	
DP15-plate1.1	NAL05-WGS	NAL05	Y	DP15	
DP15-plate1.1	NBJ30-NextRAD	NBJ30	Y	DP15	
DP15-plate1.1	NBJ30-WGS	NBJ30	Y	DP15	
DP15-plate1.1	NCD30-NextRAD	NCD30	Y	DP15	
DP15-plate1.1	NCD30-WGS	NCD30	Y	DP15	
DP15-plate1.1	NCR13-NextRAD	NCR13	Y	DP15	
DP15-plate1.1	NCR13-WGS	NCR13	Y	DP15	
DP15-plate1.1	NDU10-NextRAD	NDU10	Y	DP15	
DP15-plate1.1	NDU10-WGS	NDU10	Y	DP15	
DP15-plate1.1	RA1006-NextRAD	RA1006	Y	DP15	
DP15-plate1.1	RA1006-WGS	RA1006	Y	DP15	
DP15-plate1.1	TLC715-NextRAD	TLC715	Y	DP15	
DP15-plate1.1	TLC715-WGS	TLC715	Y	DP15	
DP15-plate1.1	TLC720-NextRAD	TLC720	Y	DP15	
DP15-plate1.1	TLC720-WGS	TLC720	Y	DP15	
DP15-plate1.1	TLC725-NextRAD	TLC725	Y	DP15	
DP15-plate1.1	TLC725-WGS	TLC725	Y	DP15	
DP15-plate1.1	TLC726-NextRAD	TLC726	Y	DP15	
DP15-plate1.1	TLC726-WGS	TLC726	Y	DP15	
DP15-plate1.1	TLC775-NextRAD	TLC775	Y	DP15	
DP15-plate1.1	TLC775-WGS	TLC775	Y	DP15	
DP15-plate1.1	VMA18-NextRAD	VMA18	Y	DP15	
DP15-plate1.1	VMA18-WGS	VMA18	Y	DP15	
DP15-plate1.1	VWG14-NextRAD	VWG14	Y	DP15	
DP15-plate1.1	VWG14-WGS	VWG14	Y	DP15	
DP15-plate1.2	FDK10-WGS	FDK10	Y	DP15	
DP15-plate1.2	J294-WGS	J294	Y	DP15	
DP15-plate1.2	J296-WGS	J296	Y	DP15	
DP15-plate1.2	J298-WGS	J298	Y	DP15	
DP15-plate1.2	J301-WGS	J301	Y	DP15	
DP15-plate1.2	J303-WGS	J303	Y	DP15	
DP15-plate1.2	J307-WGS	J307	Y	DP15	
DP15-plate1.2	J310-WGS	J310	Y	DP15	
DP15-plate1.2	J311-WGS	J311	Y	DP15	
DP15-plate1.2	J315-WGS	J315	Y	DP15	
DP15-plate1.2	J316-WGS	J316	Y	DP15	
DP15-plate1.2	J317-WGS	J317	Y	DP15	
DP15-plate1.2	J318-WGS	J318	Y	DP15	
DP15-plate1.2	J319-WGS	J319	Y	DP15	
DP15-plate1.2	J320-WGS	J320	Y	DP15	
DP15-plate1.2	J321g-WGS	J321g	Y	DP15	
DP15-plate1.2	J322-WGS	J322	Y	DP15	
DP15-plate1.2	J324-WGS	J324	Y	DP15	
DP15-plate1.2	J326-WGS	J326	Y	DP15	
DP15-plate1.2	J327-WGS	J327	Y	DP15	
DP15-plate1.2	J328-WGS	J328	Y	DP15	
DP15-plate1.2	J329-WGS	J329	Y	DP15	
DP15-plate1.2	J330-WGS	J330	Y	DP15	
DP15-plate1.2	J331-WGS	J331	Y	DP15	
DP15-plate1.2	J333-plus-WGS	J333	Y	DP15	
DP15-plate1.2	J333-WGS	J333	Y	DP15	
DP15-plate1.2	J334-WGS	J334	Y	DP15	
DP15-plate1.2	J335-WGS	J335	Y	DP15	
DP15-plate1.2	J338-WGS	J338	Y	DP15	
DP15-plate1.2	J339-WGS	J339	Y	DP15	
DP15-plate1.2	J340-WGS	J340	Y	DP15	
DP15-plate1.2	J341-WGS	J341	Y	DP15	
DP15-plate1.2	J342-WGS	J342	Y	DP15	
DP15-plate1.2	J343-WGS	J343	Y	DP15	
DP15-plate1.2	J344-WGS	J344	Y	DP15	
DP15-plate1.2	J345-plus-WGS	J345	Y	DP15	
DP15-plate1.2	J345-WGS	J345	Y	DP15	
DP15-plate1.2	J346-WGS	J346	Y	DP15	
DP15-plate1.2	J347-WGS	J347	Y	DP15	
DP15-plate1.2	J348-WGS	J348	Y	DP15	
DP15-plate1.2	J349-WGS	J349	Y	DP15	
DP15-plate1.2	J350-WGS	J350	Y	DP15	
DP15-plate1.2	J351-plus-WGS	J351	Y	DP15	
DP15-plate1.2	J351-WGS	J351	Y	DP15	
DP15-plate1.2	J352-WGS	J352	Y	DP15	
DP15-plate1.2	J353-WGS	J353	Y	DP15	
DP15-plate1.2	J354-WGS	J354	Y	DP15	
DP15-plate1.2	J355-WGS	J355	Y	DP15	
DP15-plate1.2	J355b-WGS	J355b	Y	DP15	
DP15-plate1.2	J357-WGS	J357	Y	DP15	
DP15-plate1.2	J358-WGS	J358	Y	DP15	
DP15-plate1.2	J359-WGS	J359	Y	DP15	
DP15-plate1.2	J360-WGS	J360	Y	DP15	
